sample_id	cell_type	fraction	reference	converged
SCPCS000147	otherCells	0.9676804693415766	Bref	TRUE
SCPCS000148	Bcells	2.2671158000417188e-4	Bref	TRUE
SCPCS000148	CD4_Tcells	0.01646446512948765	Bref	TRUE
SCPCS000148	CD8_Tcells	0.0030711075127631453	Bref	TRUE
SCPCS000148	Monocytes	0.007628889561496296	Bref	TRUE
SCPCS000148	Neutrophils	0.0012146596465750193	Bref	TRUE
SCPCS000148	NKcells	2.6771227306893125e-10	Bref	TRUE
SCPCS000148	otherCells	0.9713941663019615	Bref	TRUE
SCPCS000149	Bcells	2.718382398311744e-4	Bref	TRUE
SCPCS000149	CD4_Tcells	0.020456300056244416	Bref	TRUE
SCPCS000149	CD8_Tcells	0.001567843801637842	Bref	TRUE
SCPCS000149	Monocytes	0.001423343643245556	Bref	TRUE
SCPCS000149	Neutrophils	0.004517407128632057	Bref	TRUE
SCPCS000149	NKcells	5.017630973881935e-10	Bref	TRUE
SCPCS000149	otherCells	0.9717632666286458	Bref	TRUE
SCPCS000150	Bcells	1.5659075798384444e-4	Bref	TRUE
SCPCS000150	CD4_Tcells	0.001890135837669349	Bref	TRUE
SCPCS000150	CD8_Tcells	0.005965461471125406	Bref	TRUE
SCPCS000150	Monocytes	3.213206080936301e-4	Bref	TRUE
SCPCS000150	Neutrophils	0.01101407958800791	Bref	TRUE
SCPCS000150	NKcells	5.846412115039631e-10	Bref	TRUE
SCPCS000150	otherCells	0.9806524111524787	Bref	TRUE
SCPCS000151	Bcells	1.963522513491069e-4	Bref	TRUE
SCPCS000151	CD4_Tcells	0.009339079732141918	Bref	TRUE
SCPCS000151	CD8_Tcells	0.0024895265047195883	Bref	TRUE
SCPCS000151	Monocytes	0.0028781680924207993	Bref	TRUE
SCPCS000151	Neutrophils	4.6713676826547033e-4	Bref	TRUE
SCPCS000151	NKcells	7.092576106868437e-5	Bref	TRUE
SCPCS000151	otherCells	0.9845588108900344	Bref	TRUE
SCPCS000152	Bcells	1.29170432723647e-4	Bref	TRUE
SCPCS000152	CD4_Tcells	0.0020489068715227533	Bref	TRUE
SCPCS000152	CD8_Tcells	0.0033346768979650707	Bref	TRUE
SCPCS000152	Monocytes	2.4132878157638577e-4	Bref	TRUE
SCPCS000152	Neutrophils	0.0017569741579804585	Bref	TRUE
SCPCS000152	NKcells	4.180500861877878e-11	Bref	TRUE
SCPCS000152	otherCells	0.9924889428164266	Bref	TRUE
SCPCS000153	Bcells	2.6198962628969964e-4	Bref	TRUE
SCPCS000153	CD4_Tcells	0.009943782894501095	Bref	TRUE
SCPCS000153	CD8_Tcells	0.004311343564109602	Bref	TRUE
SCPCS000153	Monocytes	0.0013980948631960757	Bref	TRUE
SCPCS000153	Neutrophils	0.0011065073071425554	Bref	TRUE
SCPCS000153	NKcells	5.3973205694793145e-11	Bref	TRUE
SCPCS000153	otherCells	0.9829782816907877	Bref	TRUE
SCPCS000154	Bcells	4.4185536618112254e-4	Bref	TRUE
SCPCS000154	CD4_Tcells	0.006313494697385451	Bref	TRUE
SCPCS000154	CD8_Tcells	0.008279873332608288	Bref	TRUE
SCPCS000154	Monocytes	0.007464668154274077	Bref	TRUE
SCPCS000154	Neutrophils	0.0018201264763249593	Bref	TRUE
SCPCS000154	NKcells	6.441680983698506e-10	Bref	TRUE
SCPCS000154	otherCells	0.975679981329058	Bref	TRUE
SCPCS000158	Bcells	3.0514286381693877e-4	Bref	TRUE
SCPCS000158	CD4_Tcells	0.010475438577892711	Bref	TRUE
SCPCS000158	CD8_Tcells	0.008312147450176175	Bref	TRUE
SCPCS000158	Monocytes	6.29639536312906e-4	Bref	TRUE
SCPCS000158	Neutrophils	0.008361013562718515	Bref	TRUE
SCPCS000158	NKcells	1.3463588442244612e-10	Bref	TRUE
SCPCS000158	otherCells	0.9719166178744469	Bref	TRUE
SCPCS000159	Bcells	0.005769635828409388	Bref	TRUE
SCPCS000159	CD4_Tcells	0.04024549101270193	Bref	TRUE
SCPCS000159	CD8_Tcells	0.012666839918565686	Bref	TRUE
SCPCS000159	Monocytes	0.012109470275657348	Bref	TRUE
SCPCS000159	Neutrophils	0.021058120141784563	Bref	TRUE
SCPCS000159	NKcells	3.8494023981477303e-4	Bref	TRUE
SCPCS000159	otherCells	0.9077655025830662	Bref	TRUE
SCPCS000160	Bcells	4.114647693552265e-4	Bref	TRUE
SCPCS000160	CD4_Tcells	0.017501398608694832	Bref	TRUE
SCPCS000160	CD8_Tcells	0.007057873290965253	Bref	TRUE
SCPCS000160	Monocytes	0.009053133362475053	Bref	TRUE
SCPCS000160	Neutrophils	0.0018542186160789512	Bref	TRUE
SCPCS000160	NKcells	1.878386321573738e-9	Bref	TRUE
SCPCS000160	otherCells	0.9641219094740444	Bref	TRUE
SCPCS000161	Bcells	1.8424965867660384e-4	Bref	TRUE
SCPCS000161	CD4_Tcells	0.004428612749162851	Bref	TRUE
SCPCS000161	CD8_Tcells	0.003210439968661402	Bref	TRUE
SCPCS000161	Monocytes	2.950615528199491e-4	Bref	TRUE
SCPCS000161	Neutrophils	5.646926427209244e-4	Bref	TRUE
SCPCS000161	NKcells	1.9671453248192302e-10	Bref	TRUE
SCPCS000161	otherCells	0.9913169432312436	Bref	TRUE
SCPCS000162	Bcells	1.8098627874667353e-4	Bref	TRUE
SCPCS000162	CD4_Tcells	0.006892797298616426	Bref	TRUE
SCPCS000162	CD8_Tcells	0.0033802412449263105	Bref	TRUE
SCPCS000162	Monocytes	0.001220991024030829	Bref	TRUE
SCPCS000162	Neutrophils	4.4942749138502514e-4	Bref	TRUE
SCPCS000162	NKcells	2.7124624333046372e-11	Bref	TRUE
SCPCS000162	otherCells	0.98787555663517	Bref	TRUE
SCPCS000163	Bcells	1.3899775258228447e-4	Bref	TRUE
SCPCS000163	CD4_Tcells	0.005728798977364625	Bref	TRUE
SCPCS000163	CD8_Tcells	0.001207964346492537	Bref	TRUE
SCPCS000163	Monocytes	0.0021353120192451657	Bref	TRUE
SCPCS000163	Neutrophils	0.001514616787995501	Bref	TRUE
SCPCS000163	NKcells	8.624473720888997e-11	Bref	TRUE
SCPCS000163	otherCells	0.989274310030075	Bref	TRUE
SCPCS000164	Bcells	5.096592244358473e-4	Bref	TRUE
SCPCS000164	CD4_Tcells	0.013096233927908731	Bref	TRUE
SCPCS000164	CD8_Tcells	0.007917081818052446	Bref	TRUE
SCPCS000164	Monocytes	0.00495595251839134	Bref	TRUE
SCPCS000164	Neutrophils	0.004820333648239817	Bref	TRUE
SCPCS000164	NKcells	3.4531240541662775e-10	Bref	TRUE
SCPCS000164	otherCells	0.9687007385176594	Bref	TRUE
SCPCS000165	Bcells	6.701746894062241e-4	Bref	TRUE
SCPCS000165	CD4_Tcells	0.02293466345836722	Bref	TRUE
SCPCS000165	CD8_Tcells	0.012757024429516267	Bref	TRUE
SCPCS000165	Monocytes	0.0021509212379266407	Bref	TRUE
SCPCS000165	Neutrophils	0.0017785964558716901	Bref	TRUE
SCPCS000165	NKcells	1.7733757207896765e-10	Bref	TRUE
SCPCS000165	otherCells	0.9597086195515744	Bref	TRUE
SCPCS000166	Bcells	1.1840881920274037e-4	Bref	TRUE
SCPCS000166	CD4_Tcells	0.005742792745616813	Bref	TRUE
SCPCS000166	CD8_Tcells	8.814120062826698e-4	Bref	TRUE
SCPCS000166	Monocytes	0.001361390515892744	Bref	TRUE
SCPCS000166	Neutrophils	6.41756851800736e-4	Bref	TRUE
SCPCS000166	NKcells	6.647565819498631e-10	Bref	TRUE
SCPCS000166	otherCells	0.9912542383964477	Bref	TRUE
SCPCS000167	Bcells	3.5939937110737806e-4	Bref	TRUE
SCPCS000167	CD4_Tcells	0.01724713960800159	Bref	TRUE
SCPCS000167	CD8_Tcells	0.00482975486042253	Bref	TRUE
SCPCS000167	Monocytes	8.622008938331487e-4	Bref	TRUE
SCPCS000167	Neutrophils	0.0016329771189060927	Bref	TRUE
SCPCS000167	NKcells	2.9476355762233913e-11	Bref	TRUE
SCPCS000167	otherCells	0.9750685281182528	Bref	TRUE
