sample_id	epic_matrix_name	reference	epic_celltype	fraction
SCPCS000176	mRNAProportions	TRef	Bcells	0.0012556743989556988
SCPCS000176	mRNAProportions	TRef	CAFs	0.04890814492924653
SCPCS000176	mRNAProportions	TRef	CD4_Tcells	0.0212398259780116
SCPCS000176	mRNAProportions	TRef	CD8_Tcells	0.013327604343265218
SCPCS000176	mRNAProportions	TRef	Endothelial	0.03051919522605729
SCPCS000176	mRNAProportions	TRef	Macrophages	0.017751384412035928
SCPCS000176	mRNAProportions	TRef	NKcells	1.3080912545545905e-8
SCPCS000176	mRNAProportions	TRef	otherCells	0.8669981576315152
SCPCS000177	mRNAProportions	TRef	Bcells	0.0012562523840224226
SCPCS000177	mRNAProportions	TRef	CAFs	0.00519735514216174
SCPCS000177	mRNAProportions	TRef	CD4_Tcells	0.007432949766934337
SCPCS000177	mRNAProportions	TRef	CD8_Tcells	0.009122829639485368
SCPCS000177	mRNAProportions	TRef	Endothelial	0.010808267846355094
SCPCS000177	mRNAProportions	TRef	Macrophages	0.019079047825197037
SCPCS000177	mRNAProportions	TRef	NKcells	2.555832630431074e-10
SCPCS000177	mRNAProportions	TRef	otherCells	0.9471032971402608
SCPCS000178	mRNAProportions	TRef	Bcells	0.0015744965342828622
SCPCS000178	mRNAProportions	TRef	CAFs	0.02423743772062885
SCPCS000178	mRNAProportions	TRef	CD4_Tcells	0.005695070277472278
SCPCS000178	mRNAProportions	TRef	CD8_Tcells	0.0031265067268638476
SCPCS000178	mRNAProportions	TRef	Endothelial	0.036240386944415594
SCPCS000178	mRNAProportions	TRef	Macrophages	0.009391000084798366
SCPCS000178	mRNAProportions	TRef	NKcells	1.89968910355626e-9
SCPCS000178	mRNAProportions	TRef	otherCells	0.9197350998118491
SCPCS000179	mRNAProportions	TRef	Bcells	9.89462031949065e-4
SCPCS000179	mRNAProportions	TRef	CAFs	0.015035883796690703
SCPCS000179	mRNAProportions	TRef	CD4_Tcells	0.005621125630239909
SCPCS000179	mRNAProportions	TRef	CD8_Tcells	0.0062840536861553855
SCPCS000179	mRNAProportions	TRef	Endothelial	0.08446917105041729
SCPCS000179	mRNAProportions	TRef	Macrophages	0.03205588953794502
SCPCS000179	mRNAProportions	TRef	NKcells	3.811047830448304e-8
SCPCS000179	mRNAProportions	TRef	otherCells	0.8555443761561243
SCPCS000180	mRNAProportions	TRef	Bcells	0.0012491949333742819
SCPCS000180	mRNAProportions	TRef	CAFs	0.028739402465378802
SCPCS000180	mRNAProportions	TRef	CD4_Tcells	0.019082335517234084
SCPCS000180	mRNAProportions	TRef	CD8_Tcells	0.01369355292200739
SCPCS000180	mRNAProportions	TRef	Endothelial	0.013752765551562332
SCPCS000180	mRNAProportions	TRef	Macrophages	0.012938200139147543
SCPCS000180	mRNAProportions	TRef	NKcells	1.9839975021562907e-8
SCPCS000180	mRNAProportions	TRef	otherCells	0.9105445286313205
SCPCS000181	mRNAProportions	TRef	Bcells	0.001750005683931639
SCPCS000181	mRNAProportions	TRef	CAFs	0.008542661971086475
SCPCS000181	mRNAProportions	TRef	CD4_Tcells	0.021302688107487755
SCPCS000181	mRNAProportions	TRef	CD8_Tcells	0.014311169270219864
SCPCS000181	mRNAProportions	TRef	Endothelial	0.02393901023494613
SCPCS000181	mRNAProportions	TRef	Macrophages	0.0030636184710725574
SCPCS000181	mRNAProportions	TRef	NKcells	1.0185185497831334e-9
SCPCS000181	mRNAProportions	TRef	otherCells	0.927090845242737
SCPCS000182	mRNAProportions	TRef	Bcells	0.0012159728588799288
SCPCS000182	mRNAProportions	TRef	CAFs	0.010093622678419924
SCPCS000182	mRNAProportions	TRef	CD4_Tcells	0.012877708850703481
SCPCS000182	mRNAProportions	TRef	CD8_Tcells	0.010264587861550274
SCPCS000182	mRNAProportions	TRef	Endothelial	0.01376365303013682
SCPCS000182	mRNAProportions	TRef	Macrophages	0.0029364254887753356
SCPCS000182	mRNAProportions	TRef	NKcells	4.028976187414419e-10
SCPCS000182	mRNAProportions	TRef	otherCells	0.9488480288286366
SCPCS000183	mRNAProportions	TRef	Bcells	6.042377947102413e-4
SCPCS000183	mRNAProportions	TRef	CAFs	0.4370290376863112
SCPCS000183	mRNAProportions	TRef	CD4_Tcells	6.38150573423449e-7
SCPCS000183	mRNAProportions	TRef	CD8_Tcells	2.8371222747952814e-7
SCPCS000183	mRNAProportions	TRef	Endothelial	0.04594760811053487
SCPCS000183	mRNAProportions	TRef	Macrophages	0.007982467983606713
SCPCS000183	mRNAProportions	TRef	NKcells	1.97002124735763e-5
SCPCS000183	mRNAProportions	TRef	otherCells	0.5084160263495625
SCPCS000184	mRNAProportions	TRef	Bcells	4.725514675931658e-4
SCPCS000184	mRNAProportions	TRef	CAFs	0.0060468646641407674
SCPCS000184	mRNAProportions	TRef	CD4_Tcells	0.0034398576279361156
SCPCS000184	mRNAProportions	TRef	CD8_Tcells	0.00439580782741926
SCPCS000184	mRNAProportions	TRef	Endothelial	0.018286213803958572
SCPCS000184	mRNAProportions	TRef	Macrophages	0.00635546355740808
SCPCS000184	mRNAProportions	TRef	NKcells	1.2477436762830444e-11
SCPCS000184	mRNAProportions	TRef	otherCells	0.9610032410390666
SCPCS000185	mRNAProportions	TRef	Bcells	0.0019703462943898727
SCPCS000185	mRNAProportions	TRef	CAFs	0.0304133333138306
SCPCS000185	mRNAProportions	TRef	CD4_Tcells	0.008933371817481665
SCPCS000185	mRNAProportions	TRef	CD8_Tcells	0.003465540994621271
SCPCS000185	mRNAProportions	TRef	Endothelial	0.09486309186234129
SCPCS000185	mRNAProportions	TRef	Macrophages	0.013466088798217039
SCPCS000185	mRNAProportions	TRef	NKcells	1.7753005944898795e-9
SCPCS000185	mRNAProportions	TRef	otherCells	0.8468882251438177
SCPCS000186	mRNAProportions	TRef	Bcells	0.0013224979032701572
SCPCS000186	mRNAProportions	TRef	CAFs	0.02689225683697134
SCPCS000186	mRNAProportions	TRef	CD4_Tcells	0.010343823192561255
SCPCS000186	mRNAProportions	TRef	CD8_Tcells	0.03171776746169438
SCPCS000186	mRNAProportions	TRef	Endothelial	0.015726895624861417
SCPCS000186	mRNAProportions	TRef	Macrophages	0.0051043478196363705
SCPCS000186	mRNAProportions	TRef	NKcells	1.6867049305913632e-11
SCPCS000186	mRNAProportions	TRef	otherCells	0.9088924111441381
SCPCS000188	mRNAProportions	TRef	Bcells	0.001888558615929385
SCPCS000188	mRNAProportions	TRef	CAFs	0.043413743821477335
SCPCS000188	mRNAProportions	TRef	CD4_Tcells	0.026224727349828236
SCPCS000188	mRNAProportions	TRef	CD8_Tcells	0.015871910222163443
SCPCS000188	mRNAProportions	TRef	Endothelial	0.038840198656867365
SCPCS000188	mRNAProportions	TRef	Macrophages	0.021434757362543223
SCPCS000188	mRNAProportions	TRef	NKcells	3.0720838475339136e-11
SCPCS000188	mRNAProportions	TRef	otherCells	0.8523261039404701
SCPCS000189	mRNAProportions	TRef	Bcells	0.001230975081635864
SCPCS000189	mRNAProportions	TRef	CAFs	0.024039198109337957
SCPCS000189	mRNAProportions	TRef	CD4_Tcells	0.013180674654833089
SCPCS000189	mRNAProportions	TRef	CD8_Tcells	0.00939077300382423
SCPCS000189	mRNAProportions	TRef	Endothelial	0.1174506044020068
SCPCS000189	mRNAProportions	TRef	Macrophages	0.016496060973185404
SCPCS000189	mRNAProportions	TRef	NKcells	2.2708562514521497e-7
SCPCS000189	mRNAProportions	TRef	otherCells	0.8182114866895516
SCPCS000190	mRNAProportions	TRef	Bcells	0.0019228108233227265
SCPCS000190	mRNAProportions	TRef	CAFs	0.004986583535353556
SCPCS000190	mRNAProportions	TRef	CD4_Tcells	0.039028146712001
SCPCS000190	mRNAProportions	TRef	CD8_Tcells	0.019345429616142787
SCPCS000190	mRNAProportions	TRef	Endothelial	0.06897190379366422
SCPCS000190	mRNAProportions	TRef	Macrophages	0.002872937816224019
SCPCS000190	mRNAProportions	TRef	NKcells	0.004739464317682507
SCPCS000190	mRNAProportions	TRef	otherCells	0.8581327233856092
SCPCS000191	mRNAProportions	TRef	Bcells	0.0019206145931536917
SCPCS000191	mRNAProportions	TRef	CAFs	0.0508325177679575
SCPCS000191	mRNAProportions	TRef	CD4_Tcells	0.021225079910010845
SCPCS000191	mRNAProportions	TRef	CD8_Tcells	0.017639926383507927
SCPCS000191	mRNAProportions	TRef	Endothelial	0.029653776725630437
SCPCS000191	mRNAProportions	TRef	Macrophages	0.023546257448014803
SCPCS000191	mRNAProportions	TRef	NKcells	9.059876567315844e-10
SCPCS000191	mRNAProportions	TRef	otherCells	0.8551818262657371
SCPCS000192	mRNAProportions	TRef	Bcells	9.28703813778029e-4
SCPCS000192	mRNAProportions	TRef	CAFs	0.017549575334521013
SCPCS000192	mRNAProportions	TRef	CD4_Tcells	0.01867945797961842
SCPCS000192	mRNAProportions	TRef	CD8_Tcells	0.023067032517117947
SCPCS000192	mRNAProportions	TRef	Endothelial	0.030576056156508484
SCPCS000192	mRNAProportions	TRef	Macrophages	0.010564670905396038
SCPCS000192	mRNAProportions	TRef	NKcells	1.2126808698425495e-8
SCPCS000192	mRNAProportions	TRef	otherCells	0.8986344911662514
SCPCS000193	mRNAProportions	TRef	Bcells	0.0023024389266820796
SCPCS000193	mRNAProportions	TRef	CAFs	0.26281208256623195
SCPCS000193	mRNAProportions	TRef	CD4_Tcells	0.030656642465190613
SCPCS000193	mRNAProportions	TRef	CD8_Tcells	0.010862014840393234
SCPCS000193	mRNAProportions	TRef	Endothelial	0.06888101966563033
SCPCS000193	mRNAProportions	TRef	Macrophages	0.08159561983452257
SCPCS000193	mRNAProportions	TRef	NKcells	1.9788847342911001e-7
SCPCS000193	mRNAProportions	TRef	otherCells	0.5428899838128758
SCPCS000194	mRNAProportions	TRef	Bcells	0.001392417123758444
SCPCS000194	mRNAProportions	TRef	CAFs	0.06826923518233302
SCPCS000194	mRNAProportions	TRef	CD4_Tcells	0.03281313746846117
SCPCS000194	mRNAProportions	TRef	CD8_Tcells	0.027130961218193885
SCPCS000194	mRNAProportions	TRef	Endothelial	0.1067010402294613
SCPCS000194	mRNAProportions	TRef	Macrophages	0.033596926878586626
SCPCS000194	mRNAProportions	TRef	NKcells	1.4396056150409239e-8
SCPCS000194	mRNAProportions	TRef	otherCells	0.7300962675031495
SCPCS000195	mRNAProportions	TRef	Bcells	0.003341852142322127
SCPCS000195	mRNAProportions	TRef	CAFs	0.09852290351734316
SCPCS000195	mRNAProportions	TRef	CD4_Tcells	0.06111340324189185
SCPCS000195	mRNAProportions	TRef	CD8_Tcells	0.03332801499187497
SCPCS000195	mRNAProportions	TRef	Endothelial	0.08109283169229284
SCPCS000195	mRNAProportions	TRef	Macrophages	0.04353589330913191
SCPCS000195	mRNAProportions	TRef	NKcells	2.3964724962033043e-8
SCPCS000195	mRNAProportions	TRef	otherCells	0.6790650771404182
SCPCS000196	mRNAProportions	TRef	Bcells	8.310730825960737e-4
SCPCS000196	mRNAProportions	TRef	CAFs	0.1704163972286823
SCPCS000196	mRNAProportions	TRef	CD4_Tcells	0.011786531913456928
SCPCS000196	mRNAProportions	TRef	CD8_Tcells	0.006090111118586275
SCPCS000196	mRNAProportions	TRef	Endothelial	0.05411302288340458
SCPCS000196	mRNAProportions	TRef	Macrophages	0.013333933114340925
SCPCS000196	mRNAProportions	TRef	NKcells	1.6398479327200492e-8
SCPCS000196	mRNAProportions	TRef	otherCells	0.7434289142604535
SCPCS000197	mRNAProportions	TRef	Bcells	0.0015707883197922882
SCPCS000197	mRNAProportions	TRef	CAFs	0.00756908439864194
SCPCS000197	mRNAProportions	TRef	CD4_Tcells	0.014493972840797259
SCPCS000197	mRNAProportions	TRef	CD8_Tcells	0.010044833453847839
SCPCS000197	mRNAProportions	TRef	Endothelial	0.012737710672943822
SCPCS000197	mRNAProportions	TRef	Macrophages	0.011824767775623659
SCPCS000197	mRNAProportions	TRef	NKcells	7.488104037720236e-11
SCPCS000197	mRNAProportions	TRef	otherCells	0.9417588424634722
SCPCS000198	mRNAProportions	TRef	Bcells	0.001222616124901709
SCPCS000198	mRNAProportions	TRef	CAFs	0.03552877482123068
SCPCS000198	mRNAProportions	TRef	CD4_Tcells	0.010796009976002097
SCPCS000198	mRNAProportions	TRef	CD8_Tcells	0.011662872631241564
SCPCS000198	mRNAProportions	TRef	Endothelial	0.1393921694183453
SCPCS000198	mRNAProportions	TRef	Macrophages	0.025032029329819523
SCPCS000198	mRNAProportions	TRef	NKcells	5.442204266916098e-9
SCPCS000198	mRNAProportions	TRef	otherCells	0.7763655222562549
SCPCS000199	mRNAProportions	TRef	Bcells	0.0017680347051202176
SCPCS000199	mRNAProportions	TRef	CAFs	0.004673304328442421
SCPCS000199	mRNAProportions	TRef	CD4_Tcells	0.026918476790271914
SCPCS000199	mRNAProportions	TRef	CD8_Tcells	0.02073632554428819
SCPCS000199	mRNAProportions	TRef	Endothelial	0.023653729301384617
SCPCS000199	mRNAProportions	TRef	Macrophages	0.0036067583186984277
SCPCS000199	mRNAProportions	TRef	NKcells	2.4173961891905788e-8
SCPCS000199	mRNAProportions	TRef	otherCells	0.9186433468378323
SCPCS000200	mRNAProportions	TRef	Bcells	0.0018825240534317317
SCPCS000200	mRNAProportions	TRef	CAFs	0.005722096214556376
SCPCS000200	mRNAProportions	TRef	CD4_Tcells	0.021144495214903702
SCPCS000200	mRNAProportions	TRef	CD8_Tcells	0.014132555361866361
SCPCS000200	mRNAProportions	TRef	Endothelial	0.021824243938292076
SCPCS000200	mRNAProportions	TRef	Macrophages	0.008253852489874841
SCPCS000200	mRNAProportions	TRef	NKcells	1.697579691067867e-10
SCPCS000200	mRNAProportions	TRef	otherCells	0.9270402325573169
SCPCS000201	mRNAProportions	TRef	Bcells	4.550063023650706e-4
SCPCS000201	mRNAProportions	TRef	CAFs	0.05904878572880305
SCPCS000201	mRNAProportions	TRef	CD4_Tcells	0.008350117207836696
SCPCS000201	mRNAProportions	TRef	CD8_Tcells	0.007506567731896424
SCPCS000201	mRNAProportions	TRef	Endothelial	0.04080149947354379
SCPCS000201	mRNAProportions	TRef	Macrophages	0.05105368632589103
SCPCS000201	mRNAProportions	TRef	NKcells	9.646712969940149e-8
SCPCS000201	mRNAProportions	TRef	otherCells	0.8327842407625342
SCPCS000202	mRNAProportions	TRef	Bcells	0.0015981319057690828
SCPCS000202	mRNAProportions	TRef	CAFs	0.028185373875898926
SCPCS000202	mRNAProportions	TRef	CD4_Tcells	0.02484461105125411
SCPCS000202	mRNAProportions	TRef	CD8_Tcells	0.017674779254486846
SCPCS000202	mRNAProportions	TRef	Endothelial	0.0418416721663264
SCPCS000202	mRNAProportions	TRef	Macrophages	0.023514462226175623
SCPCS000202	mRNAProportions	TRef	NKcells	2.0922166473693516e-9
SCPCS000202	mRNAProportions	TRef	otherCells	0.8623409674278724
SCPCS000203	mRNAProportions	TRef	Bcells	0.0019440091580204908
SCPCS000203	mRNAProportions	TRef	CAFs	0.031123991439196926
SCPCS000203	mRNAProportions	TRef	CD4_Tcells	0.0204014949780412
SCPCS000203	mRNAProportions	TRef	CD8_Tcells	0.015778224450491686
SCPCS000203	mRNAProportions	TRef	Endothelial	0.056818590006703563
SCPCS000203	mRNAProportions	TRef	Macrophages	0.024812253481865554
SCPCS000203	mRNAProportions	TRef	NKcells	2.2869490209031878e-10
SCPCS000203	mRNAProportions	TRef	otherCells	0.8491214362569857
SCPCS000204	mRNAProportions	TRef	Bcells	0.00167782150614001
SCPCS000204	mRNAProportions	TRef	CAFs	0.02327309883788955
SCPCS000204	mRNAProportions	TRef	CD4_Tcells	0.013772057576875309
SCPCS000204	mRNAProportions	TRef	CD8_Tcells	0.011931852005602851
SCPCS000204	mRNAProportions	TRef	Endothelial	0.051906860633304776
SCPCS000204	mRNAProportions	TRef	Macrophages	0.02031198484789097
SCPCS000204	mRNAProportions	TRef	NKcells	3.781180935709426e-9
SCPCS000204	mRNAProportions	TRef	otherCells	0.8771263208111156
SCPCS000205	mRNAProportions	TRef	Bcells	0.0021590802176197302
SCPCS000205	mRNAProportions	TRef	CAFs	0.018368666823397745
SCPCS000205	mRNAProportions	TRef	CD4_Tcells	0.030023826672027
SCPCS000205	mRNAProportions	TRef	CD8_Tcells	0.015214927270731074
SCPCS000205	mRNAProportions	TRef	Endothelial	0.003761149676770673
SCPCS000205	mRNAProportions	TRef	Macrophages	0.026306968510503417
SCPCS000205	mRNAProportions	TRef	NKcells	1.0253473755248564e-9
SCPCS000205	mRNAProportions	TRef	otherCells	0.904165379803603
SCPCS000206	mRNAProportions	TRef	Bcells	6.563489800528507e-5
SCPCS000206	mRNAProportions	TRef	CAFs	0.012692681031089762
SCPCS000206	mRNAProportions	TRef	CD4_Tcells	1.8578126528068615e-6
SCPCS000206	mRNAProportions	TRef	CD8_Tcells	8.716615330847157e-7
SCPCS000206	mRNAProportions	TRef	Endothelial	0.26974467954532266
SCPCS000206	mRNAProportions	TRef	Macrophages	0.006850075029168673
SCPCS000206	mRNAProportions	TRef	NKcells	2.3645112685404112e-8
SCPCS000206	mRNAProportions	TRef	otherCells	0.710644176377115
SCPCS000207	mRNAProportions	TRef	Bcells	1.084874686561013e-6
SCPCS000207	mRNAProportions	TRef	CAFs	0.4961360650705566
SCPCS000207	mRNAProportions	TRef	CD4_Tcells	8.610347611745744e-8
SCPCS000207	mRNAProportions	TRef	CD8_Tcells	0.0013306846515396538
SCPCS000207	mRNAProportions	TRef	Endothelial	0.1565243604015291
SCPCS000207	mRNAProportions	TRef	Macrophages	0.22643193737058548
SCPCS000207	mRNAProportions	TRef	NKcells	0.0018552904053079405
SCPCS000207	mRNAProportions	TRef	otherCells	0.11772049112231864
SCPCS000208	mRNAProportions	TRef	Bcells	0.0011802357263641374
SCPCS000208	mRNAProportions	TRef	CAFs	0.0066041645607694335
SCPCS000208	mRNAProportions	TRef	CD4_Tcells	0.004915348124190987
SCPCS000208	mRNAProportions	TRef	CD8_Tcells	0.012782468697245334
SCPCS000208	mRNAProportions	TRef	Endothelial	0.018437558458065016
SCPCS000208	mRNAProportions	TRef	Macrophages	0.0122831093934119
SCPCS000208	mRNAProportions	TRef	NKcells	2.147337361492472e-9
SCPCS000208	mRNAProportions	TRef	otherCells	0.9437971128926158
SCPCS000209	mRNAProportions	TRef	Bcells	0.001360025230420271
SCPCS000209	mRNAProportions	TRef	CAFs	0.020370482766597777
SCPCS000209	mRNAProportions	TRef	CD4_Tcells	0.014610107690013124
SCPCS000209	mRNAProportions	TRef	CD8_Tcells	0.012461484434765534
SCPCS000209	mRNAProportions	TRef	Endothelial	0.03200734265367722
SCPCS000209	mRNAProportions	TRef	Macrophages	0.009894541812688007
SCPCS000209	mRNAProportions	TRef	NKcells	1.7952326339108336e-9
SCPCS000209	mRNAProportions	TRef	otherCells	0.9092960136166054
SCPCS000210	mRNAProportions	TRef	Bcells	6.843911908116316e-4
SCPCS000210	mRNAProportions	TRef	CAFs	0.008841878588295866
SCPCS000210	mRNAProportions	TRef	CD4_Tcells	0.01704354407238643
SCPCS000210	mRNAProportions	TRef	CD8_Tcells	0.009691929228310144
SCPCS000210	mRNAProportions	TRef	Endothelial	0.016453466495919118
SCPCS000210	mRNAProportions	TRef	Macrophages	0.010471502264670833
SCPCS000210	mRNAProportions	TRef	NKcells	5.357156739072594e-10
SCPCS000210	mRNAProportions	TRef	otherCells	0.9368132876238903
SCPCS000211	mRNAProportions	TRef	Bcells	1.3181954970377431e-4
SCPCS000211	mRNAProportions	TRef	CAFs	0.1915423152133066
SCPCS000211	mRNAProportions	TRef	CD4_Tcells	5.685332297912281e-6
SCPCS000211	mRNAProportions	TRef	CD8_Tcells	0.0020121438134691073
SCPCS000211	mRNAProportions	TRef	Endothelial	0.01786233547666736
SCPCS000211	mRNAProportions	TRef	Macrophages	0.21264539051051162
SCPCS000211	mRNAProportions	TRef	NKcells	0.0013960660370999156
SCPCS000211	mRNAProportions	TRef	otherCells	0.5744042440669437
SCPCS000168	cellFractions	BRef	Bcells	6.058640591590623e-4
SCPCS000168	cellFractions	BRef	CD4_Tcells	1.1284715343451848e-9
SCPCS000168	cellFractions	BRef	CD8_Tcells	0.018686348560944498
SCPCS000168	cellFractions	BRef	Monocytes	0.00182164522754008
SCPCS000168	cellFractions	BRef	Neutrophils	0.0023518074906047856
SCPCS000168	cellFractions	BRef	NKcells	0.005180190620164839
SCPCS000168	cellFractions	BRef	otherCells	0.9713541429131152
SCPCS000169	cellFractions	BRef	Bcells	0.0013047398432855489
SCPCS000169	cellFractions	BRef	CD4_Tcells	1.1065844950666904e-4
SCPCS000169	cellFractions	BRef	CD8_Tcells	0.027611303366738654
SCPCS000169	cellFractions	BRef	Monocytes	0.007222586876705913
SCPCS000169	cellFractions	BRef	Neutrophils	0.004041680107168779
SCPCS000169	cellFractions	BRef	NKcells	3.5503072828572625e-10
SCPCS000169	cellFractions	BRef	otherCells	0.9597090310015637
SCPCS000170	cellFractions	BRef	Bcells	0.0010975383291006854
SCPCS000170	cellFractions	BRef	CD4_Tcells	3.8827006768532626e-7
SCPCS000170	cellFractions	BRef	CD8_Tcells	0.019382744439291655
SCPCS000170	cellFractions	BRef	Monocytes	0.0030193726381452625
SCPCS000170	cellFractions	BRef	Neutrophils	0.007541792530483999
SCPCS000170	cellFractions	BRef	NKcells	1.3445298253941243e-10
SCPCS000170	cellFractions	BRef	otherCells	0.9689581636584578
SCPCS000171	cellFractions	BRef	Bcells	8.189974812309535e-4
SCPCS000171	cellFractions	BRef	CD4_Tcells	1.4872587821022508e-4
SCPCS000171	cellFractions	BRef	CD8_Tcells	0.02225679140256169
SCPCS000171	cellFractions	BRef	Monocytes	0.005775977165813637
SCPCS000171	cellFractions	BRef	Neutrophils	0.0033639632082701526
SCPCS000171	cellFractions	BRef	NKcells	6.351236254297307e-10
SCPCS000171	cellFractions	BRef	otherCells	0.9676355442287897
SCPCS000172	cellFractions	BRef	Bcells	0.0013635989234958134
SCPCS000172	cellFractions	BRef	CD4_Tcells	4.67681488120328e-9
SCPCS000172	cellFractions	BRef	CD8_Tcells	0.017444294549670013
SCPCS000172	cellFractions	BRef	Monocytes	0.008466914351402371
SCPCS000172	cellFractions	BRef	Neutrophils	0.0018641907111692424
SCPCS000172	cellFractions	BRef	NKcells	1.4237758895146603e-10
SCPCS000172	cellFractions	BRef	otherCells	0.9708609966450702
SCPCS000173	cellFractions	BRef	Bcells	0.0011738597001488204
SCPCS000173	cellFractions	BRef	CD4_Tcells	3.3318750751741696e-6
SCPCS000173	cellFractions	BRef	CD8_Tcells	0.02344645871482965
SCPCS000173	cellFractions	BRef	Monocytes	0.005526992102296939
SCPCS000173	cellFractions	BRef	Neutrophils	0.003991840270429419
SCPCS000173	cellFractions	BRef	NKcells	4.315886940865993e-10
SCPCS000173	cellFractions	BRef	otherCells	0.9658575169056313
SCPCS000174	cellFractions	BRef	Bcells	0.001776420806883996
SCPCS000174	cellFractions	BRef	CD4_Tcells	9.593163921822123e-4
SCPCS000174	cellFractions	BRef	CD8_Tcells	0.032669685240502434
SCPCS000174	cellFractions	BRef	Monocytes	0.0072849450775426955
SCPCS000174	cellFractions	BRef	Neutrophils	0.0029759767712006597
SCPCS000174	cellFractions	BRef	NKcells	6.88628512461425e-11
SCPCS000174	cellFractions	BRef	otherCells	0.9543336556428251
SCPCS000175	cellFractions	BRef	Bcells	7.971570869454782e-4
SCPCS000175	cellFractions	BRef	CD4_Tcells	0.0036719571346720144
SCPCS000175	cellFractions	BRef	CD8_Tcells	0.0010838433225323584
SCPCS000175	cellFractions	BRef	Monocytes	0.007649054833758001
SCPCS000175	cellFractions	BRef	Neutrophils	0.001948555196534594
SCPCS000175	cellFractions	BRef	NKcells	2.3236371189932294e-4
SCPCS000175	cellFractions	BRef	otherCells	0.9846170687136582
SCPCS000176	cellFractions	BRef	Bcells	8.325163294795088e-4
SCPCS000176	cellFractions	BRef	CD4_Tcells	0.003424591414155847
SCPCS000176	cellFractions	BRef	CD8_Tcells	0.019780761954788364
SCPCS000176	cellFractions	BRef	Monocytes	0.0055622106110710355
SCPCS000176	cellFractions	BRef	Neutrophils	0.006975932842921815
SCPCS000176	cellFractions	BRef	NKcells	8.234794670834053e-11
SCPCS000176	cellFractions	BRef	otherCells	0.9634239867652354
SCPCS000177	cellFractions	BRef	Bcells	6.571554867893159e-4
SCPCS000177	cellFractions	BRef	CD4_Tcells	7.27509405519291e-9
SCPCS000177	cellFractions	BRef	CD8_Tcells	0.008357561473136233
SCPCS000177	cellFractions	BRef	Monocytes	0.005712677753598902
SCPCS000177	cellFractions	BRef	Neutrophils	5.990478009825995e-4
SCPCS000177	cellFractions	BRef	NKcells	1.0450723350072916e-10
SCPCS000177	cellFractions	BRef	otherCells	0.9846735501058917
SCPCS000178	cellFractions	BRef	Bcells	7.388950055543628e-4
SCPCS000178	cellFractions	BRef	CD4_Tcells	1.2897131150786456e-7
SCPCS000178	cellFractions	BRef	CD8_Tcells	0.006476996390459062
SCPCS000178	cellFractions	BRef	Monocytes	0.004354564708278609
SCPCS000178	cellFractions	BRef	Neutrophils	6.763620161090695e-4
SCPCS000178	cellFractions	BRef	NKcells	5.316705006051079e-10
SCPCS000178	cellFractions	BRef	otherCells	0.9877530523766169
SCPCS000179	cellFractions	BRef	Bcells	6.450931928418532e-4
SCPCS000179	cellFractions	BRef	CD4_Tcells	4.2134873864743806e-8
SCPCS000179	cellFractions	BRef	CD8_Tcells	0.01139870358046642
SCPCS000179	cellFractions	BRef	Monocytes	0.006418131818190153
SCPCS000179	cellFractions	BRef	Neutrophils	0.0031180687797088377
SCPCS000179	cellFractions	BRef	NKcells	1.7514588539778884e-10
SCPCS000179	cellFractions	BRef	otherCells	0.9784199603187729
SCPCS000180	cellFractions	BRef	Bcells	6.887698996968013e-4
SCPCS000180	cellFractions	BRef	CD4_Tcells	0.002413718844698295
SCPCS000180	cellFractions	BRef	CD8_Tcells	0.020893394307256938
SCPCS000180	cellFractions	BRef	Monocytes	0.0038002192066135887
SCPCS000180	cellFractions	BRef	Neutrophils	0.0037795357610273714
SCPCS000180	cellFractions	BRef	NKcells	3.026579021205587e-10
SCPCS000180	cellFractions	BRef	otherCells	0.9684243616780491
SCPCS000181	cellFractions	BRef	Bcells	0.0010047339454610973
SCPCS000181	cellFractions	BRef	CD4_Tcells	0.0026284297944718345
SCPCS000181	cellFractions	BRef	CD8_Tcells	0.018401729577507825
SCPCS000181	cellFractions	BRef	Monocytes	0.002667521071731419
SCPCS000181	cellFractions	BRef	Neutrophils	0.002863064365330399
SCPCS000181	cellFractions	BRef	NKcells	3.003729466451372e-10
SCPCS000181	cellFractions	BRef	otherCells	0.9724345209451244
SCPCS000182	cellFractions	BRef	Bcells	6.626280728995329e-4
SCPCS000182	cellFractions	BRef	CD4_Tcells	2.508384465592791e-4
SCPCS000182	cellFractions	BRef	CD8_Tcells	0.015578312293085286
SCPCS000182	cellFractions	BRef	Monocytes	0.002088232278559178
SCPCS000182	cellFractions	BRef	Neutrophils	0.004895975277007016
SCPCS000182	cellFractions	BRef	NKcells	6.520896868452185e-11
SCPCS000182	cellFractions	BRef	otherCells	0.9765240135666807
SCPCS000183	cellFractions	BRef	Bcells	9.117445125272172e-4
SCPCS000183	cellFractions	BRef	CD4_Tcells	0.008753288288001695
SCPCS000183	cellFractions	BRef	CD8_Tcells	0.006611882085855384
SCPCS000183	cellFractions	BRef	Monocytes	0.004261763531975856
SCPCS000183	cellFractions	BRef	Neutrophils	0.00302087182035674
SCPCS000183	cellFractions	BRef	NKcells	2.8440571765892694e-10
SCPCS000183	cellFractions	BRef	otherCells	0.9764404494768774
SCPCS000184	cellFractions	BRef	Bcells	2.8665472176874076e-4
SCPCS000184	cellFractions	BRef	CD4_Tcells	1.1888470949084105e-6
