sample_id	epic_matrix_name	reference	epic_celltype	fraction
SCPCS000615	mRNAProportions	TRef	Endothelial	0.008636614386728688
SCPCS000615	mRNAProportions	TRef	Macrophages	0.018572932447137244
SCPCS000615	mRNAProportions	TRef	NKcells	9.097718152569145e-7
SCPCS000615	mRNAProportions	TRef	otherCells	0.7338271674858843
SCPCS000246	cellFractions	BRef	Bcells	3.723913793292386e-4
SCPCS000246	cellFractions	BRef	CD4_Tcells	0.017228182565110634
SCPCS000246	cellFractions	BRef	CD8_Tcells	0.005614726891664303
SCPCS000246	cellFractions	BRef	Monocytes	0.008543882054978514
SCPCS000246	cellFractions	BRef	Neutrophils	0.0017046944574159637
SCPCS000246	cellFractions	BRef	NKcells	9.470592316156691e-5
SCPCS000246	cellFractions	BRef	otherCells	0.9664414167283398
SCPCS000247	cellFractions	BRef	Bcells	4.372615096998508e-4
SCPCS000247	cellFractions	BRef	CD4_Tcells	0.007744779334480742
SCPCS000247	cellFractions	BRef	CD8_Tcells	0.0027073176106713463
SCPCS000247	cellFractions	BRef	Monocytes	0.01253800132653549
SCPCS000247	cellFractions	BRef	Neutrophils	8.329107047539449e-8
SCPCS000247	cellFractions	BRef	NKcells	3.6319407280358496e-10
SCPCS000247	cellFractions	BRef	otherCells	0.976572556564348
SCPCS000409	cellFractions	BRef	Bcells	2.3031697055329354e-8
SCPCS000409	cellFractions	BRef	CD4_Tcells	4.812847949806369e-9
SCPCS000409	cellFractions	BRef	CD8_Tcells	9.95408952833074e-7
SCPCS000409	cellFractions	BRef	Monocytes	0.09502570088823517
SCPCS000409	cellFractions	BRef	Neutrophils	1.5470574685417146e-5
SCPCS000409	cellFractions	BRef	NKcells	1.523004900731462e-5
SCPCS000409	cellFractions	BRef	otherCells	0.9049425752345742
SCPCS000410	cellFractions	BRef	Bcells	0.002495500095138796
SCPCS000410	cellFractions	BRef	CD4_Tcells	0.032269485742869496
SCPCS000410	cellFractions	BRef	CD8_Tcells	5.642466312670221e-9
SCPCS000410	cellFractions	BRef	Monocytes	0.030314721168782664
SCPCS000410	cellFractions	BRef	Neutrophils	0.006129803098814059
SCPCS000410	cellFractions	BRef	NKcells	0.0023668566385682335
SCPCS000410	cellFractions	BRef	otherCells	0.9264236276133604
SCPCS000411	cellFractions	BRef	Bcells	1.1990920319015484e-9
SCPCS000411	cellFractions	BRef	CD4_Tcells	0.0104933022925105
SCPCS000411	cellFractions	BRef	CD8_Tcells	9.19059742146326e-9
SCPCS000411	cellFractions	BRef	Monocytes	0.015764582347454755
SCPCS000411	cellFractions	BRef	Neutrophils	2.083027156744477e-5
SCPCS000411	cellFractions	BRef	NKcells	1.0218239852383106e-4
SCPCS000411	cellFractions	BRef	otherCells	0.973619092300254
SCPCS000412	cellFractions	BRef	Bcells	9.104007827286178e-8
SCPCS000412	cellFractions	BRef	CD4_Tcells	9.551451478722057e-10
SCPCS000412	cellFractions	BRef	CD8_Tcells	3.7696028654137886e-9
SCPCS000412	cellFractions	BRef	Monocytes	0.08800888702813756
SCPCS000412	cellFractions	BRef	Neutrophils	1.7714429134786785e-5
SCPCS000412	cellFractions	BRef	NKcells	0.002794661866754478
SCPCS000412	cellFractions	BRef	otherCells	0.909178640911147
SCPCS000413	cellFractions	BRef	Bcells	8.376239022963618e-4
SCPCS000413	cellFractions	BRef	CD4_Tcells	0.061801721745744984
SCPCS000413	cellFractions	BRef	CD8_Tcells	4.633422216052575e-8
SCPCS000413	cellFractions	BRef	Monocytes	0.002599170349713467
SCPCS000413	cellFractions	BRef	Neutrophils	0.008386486780618551
SCPCS000413	cellFractions	BRef	NKcells	4.009584709917572e-5
SCPCS000413	cellFractions	BRef	otherCells	0.9263348550403053
SCPCS000415	cellFractions	BRef	Bcells	0.011854958507664248
SCPCS000415	cellFractions	BRef	CD4_Tcells	0.0702917159734166
SCPCS000415	cellFractions	BRef	CD8_Tcells	0.018587095913273795
SCPCS000415	cellFractions	BRef	Monocytes	0.0146267641149072
SCPCS000415	cellFractions	BRef	Neutrophils	0.007006377085899495
SCPCS000415	cellFractions	BRef	NKcells	0.018939554048073307
SCPCS000415	cellFractions	BRef	otherCells	0.8586935343567652
SCPCS000416	cellFractions	BRef	Bcells	7.007258402023937e-4
SCPCS000416	cellFractions	BRef	CD4_Tcells	0.04636920056942466
SCPCS000416	cellFractions	BRef	CD8_Tcells	4.973501515909154e-8
SCPCS000416	cellFractions	BRef	Monocytes	0.009639917892324813
SCPCS000416	cellFractions	BRef	Neutrophils	7.695826897263652e-4
SCPCS000416	cellFractions	BRef	NKcells	5.735946507725618e-4
SCPCS000416	cellFractions	BRef	otherCells	0.941946928622534
SCPCS000598	cellFractions	BRef	Bcells	1.6191929778693786e-4
SCPCS000598	cellFractions	BRef	CD4_Tcells	0.003511251109801094
SCPCS000598	cellFractions	BRef	CD8_Tcells	0.008539318440730255
SCPCS000598	cellFractions	BRef	Monocytes	0.02434068660188035
SCPCS000598	cellFractions	BRef	Neutrophils	0.003891827362148745
SCPCS000598	cellFractions	BRef	NKcells	1.630894564800473e-9
SCPCS000598	cellFractions	BRef	otherCells	0.959554995556758
SCPCS000599	cellFractions	BRef	Bcells	0.002032508993994845
SCPCS000599	cellFractions	BRef	CD4_Tcells	0.2870815623346578
SCPCS000599	cellFractions	BRef	CD8_Tcells	4.901544586723528e-8
SCPCS000599	cellFractions	BRef	Monocytes	0.16538980157896238
SCPCS000599	cellFractions	BRef	Neutrophils	3.9207273952878894e-4
SCPCS000599	cellFractions	BRef	NKcells	0.001173865053159704
SCPCS000599	cellFractions	BRef	otherCells	0.5439301402842507
SCPCS000600	cellFractions	BRef	Bcells	5.69829988567687e-4
SCPCS000600	cellFractions	BRef	CD4_Tcells	0.05573770838242303
SCPCS000600	cellFractions	BRef	CD8_Tcells	0.08432202621475861
SCPCS000600	cellFractions	BRef	Monocytes	0.046730402357787304
SCPCS000600	cellFractions	BRef	Neutrophils	0.0015289091615174732
SCPCS000600	cellFractions	BRef	NKcells	7.753950963107422e-4
SCPCS000600	cellFractions	BRef	otherCells	0.8103357287986351
SCPCS000601	cellFractions	BRef	Bcells	5.558291040616533e-7
SCPCS000601	cellFractions	BRef	CD4_Tcells	0.05069319762676704
SCPCS000601	cellFractions	BRef	CD8_Tcells	2.414745758688679e-8
SCPCS000601	cellFractions	BRef	Monocytes	0.06738012574938988
SCPCS000601	cellFractions	BRef	Neutrophils	8.176948221252758e-7
SCPCS000601	cellFractions	BRef	NKcells	5.039484165344298e-10
SCPCS000601	cellFractions	BRef	otherCells	0.8819252784485108
SCPCS000603	cellFractions	BRef	Bcells	7.406284151798316e-9
SCPCS000603	cellFractions	BRef	CD4_Tcells	2.166920909862652e-4
SCPCS000603	cellFractions	BRef	CD8_Tcells	3.633078595554115e-8
SCPCS000603	cellFractions	BRef	Monocytes	0.3363043883018079
SCPCS000603	cellFractions	BRef	Neutrophils	4.10925214160979e-8
SCPCS000603	cellFractions	BRef	NKcells	1.2882570698693503e-5
SCPCS000603	cellFractions	BRef	otherCells	0.6634659522069156
SCPCS000605	cellFractions	BRef	Bcells	0.002100171822266212
SCPCS000605	cellFractions	BRef	CD4_Tcells	0.05493282181984365
SCPCS000605	cellFractions	BRef	CD8_Tcells	0.006963012786482237
SCPCS000605	cellFractions	BRef	Monocytes	0.016705956338594084
SCPCS000605	cellFractions	BRef	Neutrophils	4.2359475835026486e-4
SCPCS000605	cellFractions	BRef	NKcells	0.0040213599987824105
SCPCS000605	cellFractions	BRef	otherCells	0.9148530824756812
SCPCS000606	cellFractions	BRef	Bcells	9.380634658601043e-11
SCPCS000606	cellFractions	BRef	CD4_Tcells	1.3305307014579554e-8
SCPCS000606	cellFractions	BRef	CD8_Tcells	5.3598661587059825e-8
SCPCS000606	cellFractions	BRef	Monocytes	0.08202589116303009
SCPCS000606	cellFractions	BRef	Neutrophils	2.131520454317513e-8
SCPCS000606	cellFractions	BRef	NKcells	0.008270287479284245
SCPCS000606	cellFractions	BRef	otherCells	0.9097037330447061
SCPCS000607	cellFractions	BRef	Bcells	4.3097911757943135e-8
SCPCS000607	cellFractions	BRef	CD4_Tcells	3.087914424439577e-5
SCPCS000607	cellFractions	BRef	CD8_Tcells	5.222257182165959e-7
SCPCS000607	cellFractions	BRef	Monocytes	0.2145201434534849
SCPCS000607	cellFractions	BRef	Neutrophils	1.2266069590488064e-8
SCPCS000607	cellFractions	BRef	NKcells	2.519409927498826e-4
SCPCS000607	cellFractions	BRef	otherCells	0.7851964588198213
SCPCS000608	cellFractions	BRef	Bcells	3.235486259510041e-4
SCPCS000608	cellFractions	BRef	CD4_Tcells	0.0018356966684907974
SCPCS000608	cellFractions	BRef	CD8_Tcells	0.002664416549355417
SCPCS000608	cellFractions	BRef	Monocytes	0.005052962119732877
SCPCS000608	cellFractions	BRef	Neutrophils	1.8394302645914995e-9
SCPCS000608	cellFractions	BRef	NKcells	2.073016219827762e-9
SCPCS000608	cellFractions	BRef	otherCells	0.9901233721240233
SCPCS000609	cellFractions	BRef	Bcells	0.004007541484459016
SCPCS000609	cellFractions	BRef	CD4_Tcells	3.7723485367438327e-6
SCPCS000609	cellFractions	BRef	CD8_Tcells	1.6456434990277903e-8
SCPCS000609	cellFractions	BRef	Monocytes	0.07623749795121113
SCPCS000609	cellFractions	BRef	Neutrophils	0.0013928268996330256
SCPCS000609	cellFractions	BRef	NKcells	8.25109566969728e-5
SCPCS000609	cellFractions	BRef	otherCells	0.9182758339030282
SCPCS000610	cellFractions	BRef	Bcells	2.720891407532208e-7
SCPCS000610	cellFractions	BRef	CD4_Tcells	6.78384581069821e-7
SCPCS000610	cellFractions	BRef	CD8_Tcells	1.3134760795443606e-7
SCPCS000610	cellFractions	BRef	Monocytes	0.14746401147290122
SCPCS000610	cellFractions	BRef	Neutrophils	1.8454910218218507e-4
SCPCS000610	cellFractions	BRef	NKcells	9.079461711041634e-5
SCPCS000610	cellFractions	BRef	otherCells	0.8522595629864764
SCPCS000611	cellFractions	BRef	Bcells	8.894291518325667e-4
SCPCS000611	cellFractions	BRef	CD4_Tcells	8.753864730378018e-9
SCPCS000611	cellFractions	BRef	CD8_Tcells	0.008959727708152874
SCPCS000611	cellFractions	BRef	Monocytes	0.0026441590440112166
SCPCS000611	cellFractions	BRef	Neutrophils	0.0015925184085204599
SCPCS000611	cellFractions	BRef	NKcells	7.977278395625112e-5
SCPCS000611	cellFractions	BRef	otherCells	0.9858343841496618
SCPCS000612	cellFractions	BRef	Bcells	1.4312187411750515e-4
SCPCS000612	cellFractions	BRef	CD4_Tcells	0.9484512347587122
SCPCS000612	cellFractions	BRef	CD8_Tcells	1.3260065202481196e-5
SCPCS000612	cellFractions	BRef	Monocytes	0.013200892205347382
SCPCS000612	cellFractions	BRef	Neutrophils	0.03807052507300344
SCPCS000612	cellFractions	BRef	NKcells	1.148273802607665e-4
SCPCS000612	cellFractions	BRef	otherCells	6.13864335623425e-6
SCPCS000613	cellFractions	BRef	Bcells	2.42916806551162e-4
SCPCS000613	cellFractions	BRef	CD4_Tcells	0.02895803740724523
SCPCS000613	cellFractions	BRef	CD8_Tcells	0.0022084299467698926
SCPCS000613	cellFractions	BRef	Monocytes	0.02602355540840195
SCPCS000613	cellFractions	BRef	Neutrophils	0.003620603776000693
SCPCS000613	cellFractions	BRef	NKcells	6.3817731587696e-4
SCPCS000613	cellFractions	BRef	otherCells	0.9383082793391541
SCPCS000614	cellFractions	BRef	Bcells	2.3173491293866463e-7
SCPCS000614	cellFractions	BRef	CD4_Tcells	0.015003125061693096
SCPCS000614	cellFractions	BRef	CD8_Tcells	7.588884801309644e-8
SCPCS000614	cellFractions	BRef	Monocytes	0.14022275358855624
SCPCS000614	cellFractions	BRef	Neutrophils	4.285251317465818e-10
SCPCS000614	cellFractions	BRef	NKcells	4.153732354885323e-4
SCPCS000614	cellFractions	BRef	otherCells	0.844358440061976
SCPCS000615	cellFractions	BRef	Bcells	3.4318566847237223e-9
SCPCS000615	cellFractions	BRef	CD4_Tcells	0.007835557902821295
SCPCS000615	cellFractions	BRef	CD8_Tcells	2.5246447400658993e-4
SCPCS000615	cellFractions	BRef	Monocytes	0.019322475637414377
SCPCS000615	cellFractions	BRef	Neutrophils	2.102800950390863e-9
SCPCS000615	cellFractions	BRef	NKcells	2.922359748297243e-5
SCPCS000615	cellFractions	BRef	otherCells	0.972560272853617
SCPCS000246	mRNAProportions	BRef	Bcells	3.6641902759303836e-4
SCPCS000246	mRNAProportions	BRef	CD4_Tcells	0.016681730325760397
SCPCS000246	mRNAProportions	BRef	CD8_Tcells	0.0054366361341688825
SCPCS000246	mRNAProportions	BRef	Monocytes	0.029717066088832466
SCPCS000246	mRNAProportions	BRef	Neutrophils	5.429684517565755e-4
SCPCS000246	mRNAProportions	BRef	NKcells	1.020045444219107e-4
SCPCS000246	mRNAProportions	BRef	otherCells	0.9471531754274667
SCPCS000247	mRNAProportions	BRef	Bcells	4.2546558934861167e-4
SCPCS000247	mRNAProportions	BRef	CD4_Tcells	0.007415756673994113
SCPCS000247	mRNAProportions	BRef	CD8_Tcells	0.0025923022171301033
SCPCS000247	mRNAProportions	BRef	Monocytes	0.04312447184549628
SCPCS000247	mRNAProportions	BRef	Neutrophils	2.623440888907865e-8
SCPCS000247	mRNAProportions	BRef	NKcells	3.8683514429547297e-10
SCPCS000247	mRNAProportions	BRef	otherCells	0.9464419770527869
SCPCS000409	mRNAProportions	BRef	Bcells	1.8615044730685818e-8
SCPCS000409	mRNAProportions	BRef	CD4_Tcells	3.827925861574621e-9
SCPCS000409	mRNAProportions	BRef	CD8_Tcells	7.917041454729385e-7
SCPCS000409	mRNAProportions	BRef	Monocytes	0.271488546726917
SCPCS000409	mRNAProportions	BRef	Neutrophils	4.047568800092821e-6
SCPCS000409	mRNAProportions	BRef	NKcells	1.3474213518420597e-5
SCPCS000409	mRNAProportions	BRef	otherCells	0.7284931173436484
SCPCS000410	mRNAProportions	BRef	Bcells	0.0023350433708361137
SCPCS000410	mRNAProportions	BRef	CD4_Tcells	0.029713419669668832
SCPCS000410	mRNAProportions	BRef	CD8_Tcells	5.195526537245354e-9
SCPCS000410	mRNAProportions	BRef	Monocytes	0.10026820154071239
SCPCS000410	mRNAProportions	BRef	Neutrophils	0.001856664925965508
SCPCS000410	mRNAProportions	BRef	NKcells	0.0024242270547163453
SCPCS000410	mRNAProportions	BRef	otherCells	0.8634024382425742
SCPCS000411	mRNAProportions	BRef	Bcells	1.1575248351205968e-9
SCPCS000411	mRNAProportions	BRef	CD4_Tcells	0.009968119062901574
SCPCS000411	mRNAProportions	BRef	CD8_Tcells	8.730613757475558e-9
SCPCS000411	mRNAProportions	BRef	Monocytes	0.05379384120709406
SCPCS000411	mRNAProportions	BRef	Neutrophils	6.509121538871836e-6
SCPCS000411	mRNAProportions	BRef	NKcells	1.0797367242405996e-4
SCPCS000411	mRNAProportions	BRef	otherCells	0.9361235470479028
SCPCS000412	mRNAProportions	BRef	Bcells	7.464011578174314e-8
SCPCS000412	mRNAProportions	BRef	CD4_Tcells	7.706058250921144e-10
SCPCS000412	mRNAProportions	BRef	CD8_Tcells	3.041294752784999e-9
SCPCS000412	mRNAProportions	BRef	Monocytes	0.2550577342433455
SCPCS000412	mRNAProportions	BRef	Neutrophils	4.701284045214155e-6
SCPCS000412	mRNAProportions	BRef	NKcells	0.0025080311755459298
SCPCS000412	mRNAProportions	BRef	otherCells	0.742429454845047
SCPCS000413	mRNAProportions	BRef	Bcells	8.40780929663313e-4
SCPCS000413	mRNAProportions	BRef	CD4_Tcells	0.06104605405737531
SCPCS000413	mRNAProportions	BRef	CD8_Tcells	4.5767680103712223e-8
SCPCS000413	mRNAProportions	BRef	Monocytes	0.009222333462292018
SCPCS000413	mRNAProportions	BRef	Neutrophils	0.0027249811707859934
SCPCS000413	mRNAProportions	BRef	NKcells	4.405519862236373e-5
SCPCS000413	mRNAProportions	BRef	otherCells	0.9261217494135809
SCPCS000415	mRNAProportions	BRef	Bcells	0.011517573814814006
SCPCS000415	mRNAProportions	BRef	CD4_Tcells	0.06720295087278655
SCPCS000415	mRNAProportions	BRef	CD8_Tcells	0.01777034002128937
SCPCS000415	mRNAProportions	BRef	Monocytes	0.050232120299611396
SCPCS000415	mRNAProportions	BRef	Neutrophils	0.0022034546757801806
SCPCS000415	mRNAProportions	BRef	NKcells	0.020141633743367596
SCPCS000415	mRNAProportions	BRef	otherCells	0.8309319265723509
SCPCS000416	mRNAProportions	BRef	Bcells	6.873379213505173e-4
SCPCS000416	mRNAProportions	BRef	CD4_Tcells	0.0447584473313503
SCPCS000416	mRNAProportions	BRef	CD8_Tcells	4.8007341709271304e-8
SCPCS000416	mRNAProportions	BRef	Monocytes	0.03342472120958487
SCPCS000416	mRNAProportions	BRef	Neutrophils	2.443583088944684e-4
SCPCS000416	mRNAProportions	BRef	NKcells	6.158731125985365e-4
SCPCS000416	mRNAProportions	BRef	otherCells	0.9202692141088796
SCPCS000598	mRNAProportions	BRef	Bcells	1.5347026045475212e-4
SCPCS000598	mRNAProportions	BRef	CD4_Tcells	0.0032749957421970995
SCPCS000598	mRNAProportions	BRef	CD8_Tcells	0.007964748364648007
SCPCS000598	mRNAProportions	BRef	Monocytes	0.0815512701729848
SCPCS000598	mRNAProportions	BRef	Neutrophils	0.0011940673785262004
SCPCS000598	mRNAProportions	BRef	NKcells	1.6920589266118244e-9
SCPCS000598	mRNAProportions	BRef	otherCells	0.9058614463891302
SCPCS000599	mRNAProportions	BRef	Bcells	0.0014391034170590736
SCPCS000599	mRNAProportions	BRef	CD4_Tcells	0.20002674194089776
SCPCS000599	mRNAProportions	BRef	CD8_Tcells	3.4151966646239336e-8
SCPCS000599	mRNAProportions	BRef	Monocytes	0.4139429982920363
SCPCS000599	mRNAProportions	BRef	Neutrophils	8.986194694114485e-5
SCPCS000599	mRNAProportions	BRef	NKcells	9.097910946565461e-4
SCPCS000599	mRNAProportions	BRef	otherCells	0.3835914691564426
SCPCS000600	mRNAProportions	BRef	Bcells	5.124213851195323e-4
SCPCS000600	mRNAProportions	BRef	CD4_Tcells	0.049323545321818894
SCPCS000600	mRNAProportions	BRef	CD8_Tcells	0.07461844776780979
SCPCS000600	mRNAProportions	BRef	Monocytes	0.14854353392538788
SCPCS000600	mRNAProportions	BRef	Neutrophils	4.450545814304184e-4
SCPCS000600	mRNAProportions	BRef	NKcells	7.632537989845731e-4
SCPCS000600	mRNAProportions	BRef	otherCells	0.7257937432194489
SCPCS000601	mRNAProportions	BRef	Bcells	4.765023452071611e-7
SCPCS000601	mRNAProportions	BRef	CD4_Tcells	0.04276580756356968
SCPCS000601	mRNAProportions	BRef	CD8_Tcells	2.037128397213164e-8
SCPCS000601	mRNAProportions	BRef	Monocytes	0.20418689395031747
SCPCS000601	mRNAProportions	BRef	Neutrophils	2.2691575734704648e-7
SCPCS000601	mRNAProportions	BRef	NKcells	4.729049105242783e-10
SCPCS000601	mRNAProportions	BRef	otherCells	0.7530465742238214
SCPCS000603	mRNAProportions	BRef	Bcells	4.003744891921715e-9
SCPCS000603	mRNAProportions	BRef	CD4_Tcells	1.1527425375048184e-4
SCPCS000603	mRNAProportions	BRef	CD8_Tcells	1.9326982448376228e-8
SCPCS000603	mRNAProportions	BRef	Monocytes	0.6426445785310781
SCPCS000603	mRNAProportions	BRef	Neutrophils	7.190820793905694e-9
SCPCS000603	mRNAProportions	BRef	NKcells	7.623116227956458e-6
SCPCS000603	mRNAProportions	BRef	otherCells	0.3572324935773953
SCPCS000605	mRNAProportions	BRef	Bcells	0.002023657179907864
SCPCS000605	mRNAProportions	BRef	CD4_Tcells	0.052087948789596425
SCPCS000605	mRNAProportions	BRef	CD8_Tcells	0.006602410752410609
SCPCS000605	mRNAProportions	BRef	Monocytes	0.056901765755632515
SCPCS000605	mRNAProportions	BRef	Neutrophils	1.3212419080787743e-4
SCPCS000605	mRNAProportions	BRef	NKcells	0.00424149586671558
SCPCS000605	mRNAProportions	BRef	otherCells	0.8780105974649292
SCPCS000606	mRNAProportions	BRef	Bcells	7.784226687877188e-11
SCPCS000606	mRNAProportions	BRef	CD4_Tcells	1.0865041376872243e-8
SCPCS000606	mRNAProportions	BRef	CD8_Tcells	4.3768375675229025e-8
SCPCS000606	mRNAProportions	BRef	Monocytes	0.24060602406350556
SCPCS000606	mRNAProportions	BRef	Neutrophils	5.72561847196136e-9
SCPCS000606	mRNAProportions	BRef	NKcells	0.007512212048465524
SCPCS000606	mRNAProportions	BRef	otherCells	0.7518817034511511
SCPCS000607	mRNAProportions	BRef	Bcells	2.79734193764253e-8
SCPCS000607	mRNAProportions	BRef	CD4_Tcells	1.972321989339894e-5
SCPCS000607	mRNAProportions	BRef	CD8_Tcells	3.3355758154610924e-7
SCPCS000607	mRNAProportions	BRef	Monocytes	0.4921864960575487
SCPCS000607	mRNAProportions	BRef	Neutrophils	2.5771779158035496e-9
SCPCS000607	mRNAProportions	BRef	NKcells	1.7899963468241171e-4
SCPCS000607	mRNAProportions	BRef	otherCells	0.5076144169796966
SCPCS000608	mRNAProportions	BRef	Bcells	3.2072873918662786e-4
SCPCS000608	mRNAProportions	BRef	CD4_Tcells	0.0017906984955479476
SCPCS000608	mRNAProportions	BRef	CD8_Tcells	0.0025991040831197746
SCPCS000608	mRNAProportions	BRef	Monocytes	0.017705844520859076
SCPCS000608	mRNAProportions	BRef	Neutrophils	5.902436087286875e-10
SCPCS000608	mRNAProportions	BRef	NKcells	2.2493912269543964e-9
SCPCS000608	mRNAProportions	BRef	otherCells	0.9775836213216518
SCPCS000609	mRNAProportions	BRef	Bcells	0.0033714819412738435
SCPCS000609	mRNAProportions	BRef	CD4_Tcells	3.1230422122517397e-6
SCPCS000609	mRNAProportions	BRef	CD8_Tcells	1.3623911109278405e-8
SCPCS000609	mRNAProportions	BRef	Monocytes	0.22671681527241894
SCPCS000609	mRNAProportions	BRef	Neutrophils	3.7930590602636735e-4
SCPCS000609	mRNAProportions	BRef	NKcells	7.598334586052764e-5
SCPCS000609	mRNAProportions	BRef	otherCells	0.7694532768682969
SCPCS000610	mRNAProportions	BRef	Bcells	1.9856332282235436e-7
SCPCS000610	mRNAProportions	BRef	CD4_Tcells	4.871772760103608e-7
SCPCS000610	mRNAProportions	BRef	CD8_Tcells	9.432639190119357e-8
SCPCS000610	mRNAProportions	BRef	Monocytes	0.38040494434661537
SCPCS000610	mRNAProportions	BRef	Neutrophils	4.359627742689169e-5
SCPCS000610	mRNAProportions	BRef	NKcells	7.25290357675635e-5
SCPCS000610	mRNAProportions	BRef	otherCells	0.6194781502731994
SCPCS000611	mRNAProportions	BRef	Bcells	8.880414103501812e-4
SCPCS000611	mRNAProportions	BRef	CD4_Tcells	8.600920259918009e-9
SCPCS000611	mRNAProportions	BRef	CD8_Tcells	0.00880318647156809
SCPCS000611	mRNAProportions	BRef	Monocytes	0.009332150170789021
SCPCS000611	mRNAProportions	BRef	Neutrophils	5.147021323998943e-4
SCPCS000611	mRNAProportions	BRef	NKcells	8.718476199960436e-5
SCPCS000611	mRNAProportions	BRef	otherCells	0.980374726451973
SCPCS000612	mRNAProportions	BRef	Bcells	1.4418721713027317e-4
SCPCS000612	mRNAProportions	BRef	CD4_Tcells	0.9402838641443668
SCPCS000612	mRNAProportions	BRef	CD8_Tcells	1.3145879187523243e-5
SCPCS000612	mRNAProportions	BRef	Monocytes	0.04701065655806996
SCPCS000612	mRNAProportions	BRef	Neutrophils	0.012415358376455644
SCPCS000612	mRNAProportions	BRef	NKcells	1.2662812657637172e-4
SCPCS000612	mRNAProportions	BRef	otherCells	6.159698213270559e-6
SCPCS000613	mRNAProportions	BRef	Bcells	2.2930894483991476e-4
SCPCS000613	mRNAProportions	BRef	CD4_Tcells	0.026900217369227493
SCPCS000613	mRNAProportions	BRef	CD8_Tcells	0.002051494194076774
SCPCS000613	mRNAProportions	BRef	Monocytes	0.08683650789408845
SCPCS000613	mRNAProportions	BRef	Neutrophils	0.0011063539251252338
SCPCS000613	mRNAProportions	BRef	NKcells	6.594301131133108e-4
SCPCS000613	mRNAProportions	BRef	otherCells	0.8822166875595289
SCPCS000614	mRNAProportions	BRef	Bcells	1.7141660518394226e-7
SCPCS000614	mRNAProportions	BRef	CD4_Tcells	0.010921099955805475
SCPCS000614	mRNAProportions	BRef	CD8_Tcells	5.524113751461506e-8
SCPCS000614	mRNAProportions	BRef	Monocytes	0.3666504299060993
SCPCS000614	mRNAProportions	BRef	Neutrophils	1.0260945149881131e-10
SCPCS000614	mRNAProportions	BRef	NKcells	3.36328685436576e-4
SCPCS000614	mRNAProportions	BRef	otherCells	0.6220919146923065
SCPCS000615	mRNAProportions	BRef	Bcells	3.284139661726202e-9
SCPCS000615	mRNAProportions	BRef	CD4_Tcells	0.0073787981544442246
SCPCS000615	mRNAProportions	BRef	CD8_Tcells	2.3774751178748892e-4
SCPCS000615	mRNAProportions	BRef	Monocytes	0.06536233060886527
SCPCS000615	mRNAProportions	BRef	Neutrophils	6.513888002759791e-10
SCPCS000615	mRNAProportions	BRef	NKcells	3.061188910783586e-5
SCPCS000615	mRNAProportions	BRef	otherCells	0.9269905079002667
